EAN,Name,PLZ,Ort,Block_APO,Sales_Rep,CVM,Planned_Visits,Block_ADM,FY2025,Top_Priority,CVM_clean
7601001305793,Pharmacie Amavita Champs-Fréchets,1217,Meyrin,2016,Florence,Build,4,Florence,11962.480000000012,0,Build
7601002998888,Pharmacie Amavita Charmilles,1203,Genève,2002,Florence,Build,4,Florence,18258.300000000072,1,Build
7601001410398,Pharmacie Amavita Chavornay,1373,Chavornay,2040,Florence,Build,4,Florence,9552.630000000016,0,Build
7601001394742,Pharmacie Amavita Chêne-Bourg,1225,Chêne-Bourg,2010,Florence,Build,4,Florence,6108.180000000006,0,Build
7601001396500,eigerApotheke GmbH,3007,Bern,2114,Michaela,Observe,0,Michaela,7514.969999999998,0,Observe
7601001409712,Christoffel-Apotheke AG,3011,Bern,2113,Michaela,Maintain,4,Michaela,7294.559999999999,0,Maintain
7601001371354,Zähringer Apotheke Ballinari AG,3012,Bern,2117,Michaela,Observe,0,Michaela,5258.870000000001,0,Observe
7601001355552,Kirchenfeld-Apotheke AG,3005,Bern,2114,Michaela,Observe,0,Michaela,6058.519999999999,0,Observe
7601001407398,Friedens-Apotheke,3007,Bern,2114,Michaela,Gain,4,Michaela,3613.28,0,Gain
7601001359314,Brünnen-Apotheke Zentrum-Bümpliz,3018,Bern,2118,Michaela,Gain,4,Michaela,7373.5400000000045,0,Gain
7601001399402,Apotheke Unitobler AG,3012,Bern,2117,Michaela,Observe,0,Michaela,6844.94,0,Observe
7601001393929,Bahnhof Rotpunkt Apotheke Liestal AG,4410,Liestal,2156,Michaela,Build,4,Michaela,11067.130000000005,0,Build
7601001396067,Central Apotheke Olten AG,4600,Olten,2141,Michaela,Build,4,Michaela,14412.16,1,Build
7601001404694,Dr. Wanger Steinbock Apotheke AG,7000,Chur,2236,Sarina,Build,4,Sarina,7756.980000000003,0,Build
7601001023482,Dorfplatz-Drogerie,6370,Stans,2182,Sarina,Build,4,Sarina,0.0,0,Build
7601001595453,TopPharm Hirschen Apotheke,4312,Magden,2176,Michaela,Build,4,Michaela,9675.53,0,Build
7601001371521,TopPharm Zentrum Apotheke Egloff AG,5037,Muhen,2161,Michaela,Build,5,Luis,6642.750000000001,0,Build
7601001402485,TopPharm Zollweiden-Apotheke,4142,Münchenstein,2154,Michaela,Build,4,Michaela,8481.740000000003,0,Build
7601001378919,TopPharm Egg-Apotheke Vitalis,5630,Muri,2165,Luis,Build,5,Luis,16721.23999999999,1,Build
7601001395695,TopPharm Neuenhofer-Apotheke,5432,Neuenhof,2167,Luis,Build,5,Luis,17375.329999999994,1,Build
7601001368385,TopPharm Apotheke Parfümerie Liechti - Im Mischeli,4153,Reinach,2154,Michaela,Build,4,Michaela,9627.480000000001,0,Build
7601001393400,Zytglogge-Apotheke,3011,Bern,2113,Michaela,Maintain,4,Michaela,1773.35,0,Maintain
7601001412033,Weissenbühl-Apotheke,3007,Bern,2114,Michaela,Observe,0,Michaela,1176.47,0,Observe
7601009101953,Schermen Apotheke,3018,Bern,2118,Michaela,Observe,0,Michaela,651.2499999999999,0,Observe
7601001896970,Optipharm Apotheke,3018,Bern,2118,Michaela,Observe,0,Michaela,2637.1299999999997,0,Observe
7601001007918,Bümpliz-Apotheke & Drogerie,3018,Bern,2118,Michaela,Observe,0,Michaela,1867.7200000000003,0,Observe
7601001409354,Apotheke Gurtner,3018,Bern,2118,Michaela,Gain,4,Michaela,44339.97,1,Gain
7601009153488,Bachmätteli Apotheke,3018,Bern,2118,Michaela,Observe,0,Michaela,1491.37,0,Observe
7601001406438,Amavita Bahnhof Apotheke,3001,Bern,2113,Michaela,Observe,0,Michaela,0.0,0,Observe
7601001378889,Pharmacie Amavita Confédération Centre,1204,Genève,2005,Florence,Build,4,Florence,14547.930000000013,1,Build
7601001403697,Pharmacie Amavita de Cortot,1260,Nyon,2027,Florence,Build,4,Florence,7367.7,0,Build
7601003266115,Amavita Wellness,1206,Genève,2007,Florence,Observe,0,Florence,0.0,0,Observe
7601001374621,swidro apotheke drogerie st. michael,6215,Beromünster,2181,Michaela,Maintain,4,Michaela,7993.72,0,Maintain
7601001377127,Alpen-Apotheke,3992,Bettmeralp,2070,Eléonore,Observe,0,Eléonore,991.02,0,Observe
7601001370388,Apotheke Dr. Hysek AG,2504,Biel/Bienne,2134,Florence,Defend,4,Florence,12506.8,0,Defend
7601001398672,Apotheke Dr. Kropf AG,3780,Gstaad,2122,Florence,Build,4,Florence,11178.769999999999,0,Build
7601001378834,BENU Bex,1880,Bex,2052,Eléonore,Maintain,4,Eléonore,12306.300000000003,0,Maintain
7601001544949,Pharmacie de la Fontaine SA,1880,Bex,2052,Eléonore,Maintain,4,Eléonore,3498.0099999999998,0,Maintain
7601001408838,Farmacia Contrada dei Patrizi - Pregassona,6963,Pregassona,2096,Alessia,Build,4,Alessia,7810.989999999998,0,Build
7601001374225,Coop Vitality Farmacia Viganello,6962,Viganello,2096,Alessia,Build,4,Alessia,10177.640000000009,0,Build
7601001400139,Farmacia Stazione,6500,Bellinzona,2109,Alessia,Build,4,Alessia,6840.309999999999,0,Build
7601001379527,Coop Vitality Farmacia Canobbio,6952,Canobbio,2101,Alessia,Build,4,Alessia,14344.239999999985,1,Build
7601001372016,Coop Vitality Farmacia Tenero,6598,Tenero,2108,Alessia,Build,4,Alessia,18002.370000000014,1,Build
7601001402836,Coop Vitality Apotheke Biberist,4562,Biberist,2139,Michaela,Defend,4,Michaela,17495.510000000002,1,Defend
7601001402461,Pharmacie Amavita des 2 Thielles,2525,Le Landeron,2077,Florence,Build,4,Florence,8711.560000000027,0,Build
7601001011625,Apotheke Dr. Portmann AG,3800,Interlaken,2123,Florence,Build,4,Florence,19196.620000000003,1,Build
7601001375734,Apotheke Drogerie Spiez AG,3700,Spiez,2122,Florence,Build,4,Florence,5997.809999999998,0,Build
7601001319561,Apotheke Flamatt AG,3175,Flamatt,2088,Florence,Maintain,4,Florence,10493.97,0,Maintain
7601001404908,Apotheke Frutigen GmbH,3714,Frutigen,2122,Florence,Observe,0,Florence,5994.34,0,Observe
7601001026575,Apotheke Gurmels,3212,Gurmels,2089,Florence,Observe,0,Florence,3853.7799999999993,0,Observe
7601001005815,Apotheke Lyssbach,3250,Lyss,2132,Florence,Maintain,4,Florence,10570.880000000001,0,Maintain
7601001393745,Apotheke Schmitten AG,3185,Schmitten,2088,Florence,Observe,0,Florence,11381.620000000003,0,Observe
7601001394513,Apotheke Weissenau GmbH,3800,Unterseen,2123,Florence,Observe,0,Florence,1161.19,0,Observe
7601001364868,Apotheke-Drogerie am Marktplatz AG,3294,Büren an der Aare,2134,Florence,Maintain,4,Florence,18807.27,1,Maintain
7601001393295,Bahnhof Apotheke AG Interlaken,3800,Interlaken,2123,Florence,Build,4,Florence,15200.089999999991,1,Build
7601001401686,Bahnhof-Apotheke Lyss AG,3250,Lyss,2132,Florence,Maintain,4,Florence,13552.730000000001,1,Maintain
7601001407435,Battenberg Apotheke AG,2504,Biel/Bienne,2134,Florence,Maintain,4,Florence,10580.27,0,Maintain
7601001372948,Beni & Drogerie Team GmbH,3855,Brienz,2123,Florence,Observe,0,Florence,4475.060000000002,0,Observe
7601001545595,BENU Bienne,2502,Biel/Bienne,2135,Florence,Build,4,Florence,6205.149999999999,0,Build
7601009361371,BENU Bienne Gare,2502,Biel/Bienne,2135,Florence,Defend,4,Florence,26586.219999999987,1,Defend
7601001404410,BENU Corcelles de La Côte,2035,Corcelles,2076,Florence,Maintain,4,Florence,9035.280000000006,0,Maintain
7601009071256,BENU Delémont Gare,2800,Delémont,2080,Florence,Build,4,Florence,4543.149999999998,0,Build
7601009071270,BENU Delémont Ville,2800,Delémont,2080,Florence,Maintain,4,Florence,2804.189999999999,0,Maintain
7601001370647,BENU Bière,1145,Bière,2029,Eléonore,Build,4,Eléonore,8865.91000000001,0,Build
7601001326668,Drogerie Fehr AG,3507,Biglen,2126,Michaela,Observe,0,Michaela,3853.2,0,Observe
7601009103698,Lindenapotheke Dorenbach Binningen,4102,Binningen,2152,Michaela,Build,4,Michaela,8435.57,0,Build
7601001407350,Pharmacie Amavita du Lignon,1219,Le Lignon,2015,Florence,Build,4,Florence,11419.610000000002,0,Build
7601001393417,St. Margarethen-Apotheke AG,4102,Binningen,2152,Michaela,Observe,0,Michaela,2999.01,0,Observe
7601001405714,Dorf-Apotheke Gossau AG,8625,Gossau,2210,Sarina,Build,4,Sarina,6510.150000000001,0,Build
7601001406094,Farmacia Maggiorini,6600,Locarno,2106,Alessia,Build,4,Alessia,8650.58,0,Build
7601001019928,Drogerie Treib Parfümerie,8903,Birmensdorf,2204,Luis,Observe,0,Luis,1846.7699999999998,0,Observe
7601001402027,TopPharm Kapuziner Apotheke,4310,Rheinfelden,2176,Michaela,Build,4,Michaela,9649.91,0,Build
7601009395338,Farmacia Arcobaleno,6916,Grancia,2095,Alessia,Build,4,Alessia,2095.0699999999997,0,Build
7601001370487,DROPA Apotheke Drogerie Birrfeld,5242,Birr-Lupfig,2172,Luis,Maintain,4,Luis,13892.0,1,Maintain
7601001374515,Drogerie Schwimbersky GmbH,4127,Birsfelden,2155,Michaela,Maintain,4,Michaela,2046.4200000000003,0,Maintain
7601001366336,TopPharm Apotheke Seengen,5707,Seengen,2163,Luis,Build,5,Luis,15229.99,1,Build
7601001376977,Hard-Apotheke AG,4127,Birsfelden,2155,Michaela,Build,4,Michaela,15592.419999999998,1,Build
7601001396418,TopPharm Wiggere-Apotheke,4802,Strengelbach,2160,Michaela,Build,4,Michaela,18125.489999999998,1,Build
7601001009134,TopPharm Bälliz Apotheke + Drogerie,3600,Thun,2121,Michaela,Build,4,Michaela,14141.730000000001,1,Build
7601001371699,Farmacia di Viganello SA,6962,Viganello,2096,Alessia,Build,4,Alessia,6071.74,0,Build
7601001379220,Sun Store Blonay,1807,Blonay,2049,Eléonore,Build,4,Eléonore,14373.34999999999,1,Build
7601001399037,Pharmacie de Blonay,1807,Blonay,2049,Eléonore,Maintain,4,Eléonore,3458.87,0,Maintain
7601001368392,Farmacia San Salvatore SA,6900,Lugano,2097,Alessia,Build,4,Alessia,9650.699999999999,0,Build
7601001409736,Drogerie Naturheilmittel R. Dreier GmbH,3067,Boll,2127,Michaela,Observe,0,Michaela,3724.59,0,Observe
7601001403369,Apotheke Wyss AG Bolligen,3065,Bolligen,2127,Michaela,Build,4,Michaela,7684.570000000001,0,Build
7601001400474,Apotheke Engelberg AG,6390,Engelberg,2182,Sarina,Gain,4,Sarina,10090.570000000002,0,Gain
7601001378650,BENU Düdingen,3186,Düdingen,2088,Florence,Maintain,4,Florence,11545.04,0,Maintain
7601001393707,TopPharm Wyna-Apotheke,5726,Unterkulm,2161,Luis,Build,5,Luis,17033.07,1,Build
7601001029811,Bruggen-Apotheke AG,9014,St. Gallen,2229,Sarina,Build,4,Sarina,18686.570000000003,1,Build
7601001370623,BENU Ayent,1966,Botyre,2063,Eléonore,Maintain,4,Eléonore,6752.690000000002,0,Maintain
7601001364554,BENU Estavayer,1470,Estavayer-le-Lac,2041,Florence,Maintain,4,Florence,8732.970000000007,0,Maintain
7601001375024,BENU Fleurier,2114,Fleurier,2073,Florence,Maintain,4,Florence,7917.200000000003,0,Maintain
7601001380004,pharmacieplus bramois,1967,Bramois,2062,Eléonore,Observe,0,Eléonore,4940.470000000001,0,Observe
7601001631977,Farmacia Contrada dei Patrizi - Mendrisio,6850,Mendrisio,2093,Alessia,Build,4,Alessia,2866.2800000000016,0,Build
7601001014541,pharmacieplus centro losone,6616,Losone,2104,Alessia,Build,4,Alessia,4958.510000000001,0,Build
7601001399631,Farmacia Caroni,6598,Tenero,2108,Alessia,Build,4,Alessia,8128.36,0,Build
7601001374362,Apotheke Maienfeld,7304,Maienfeld,2238,Sarina,Build,4,Sarina,7333.510000000001,0,Build
7601001404540,Schwarzbuebe-Apotheke AG,4226,Breitenbach,2140,Michaela,Maintain,4,Michaela,11605.39,0,Maintain
7601001368187,Reuss-Apotheke,5620,Bremgarten,2166,Luis,Build,5,Luis,11916.649999999998,0,Build
7601001019027,Apotheke Sunne Märt AG,5620,Bremgarten,2166,Luis,Build,5,Luis,21426.320000000003,1,Build
7601001395411,swidro drogerie bremgarten GmbH,5620,Bremgarten,2166,Luis,Observe,0,Luis,3655.120000000001,0,Observe
7601002998291,TopPharm Apotheke Schröter Utzenstorf,3427,Utzenstorf,2129,Michaela,Build,4,Michaela,12537.01,0,Build
7601001401143,Drogerie M. Studer AG,3047,Bremgarten b. Bern,2128,Michaela,Build,4,Michaela,5292.349999999999,0,Build
7601001394803,BENU Giffers,1735,Giffers,2088,Florence,Observe,0,Florence,10672.280000000006,0,Observe
7601001378667,BENU Gland,1196,Gland,2028,Florence,Build,4,Florence,7629.100000000001,0,Build
7601001412989,Stadtplatz Apotheke,3900,Brig,2069,Eléonore,Maintain,4,Eléonore,6036.740000000001,0,Maintain
7601001412972,Apotheke Pfammatter,3900,Brig,2069,Eléonore,Maintain,4,Eléonore,6050.56,0,Maintain
7601001410602,Bahnhofapotheke Brig,3900,Brig,2069,Eléonore,Build,4,Eléonore,16489.21000000001,1,Build
7601001377202,Apotheke Dr. Guntern AG,3900,Brig,2069,Eléonore,Maintain,4,Eléonore,7580.7,0,Maintain
7601001021860,Farmacia Maggia,6673,Maggia,2107,Alessia,Build,4,Alessia,6052.709999999999,0,Build
7601001400146,Farmacia Delta SA,6600,Locarno,2106,Alessia,Build,4,Alessia,6222.13,0,Build
7601001378308,BENU Broc,1636,Broc,2082,Eléonore,Maintain,4,Eléonore,6152.020000000001,0,Maintain
7601001018136,City Apotheke-Drogerie-Reformhaus Kuhn AG,5200,Brugg,2171,Luis,Maintain,4,Luis,15668.979999999998,1,Maintain
7601001396906,Pharmacie Amavita du Trèfle,2024,St. Aubin-Sauges,2072,Florence,Build,4,Florence,8648.33,0,Build
7601001880573,Apotheke Tschupp AG,5200,Brugg,2171,Luis,Observe,0,Luis,3915.8000000000015,0,Observe
7601001396845,Apotheke Süssbach AG,5200,Brugg,2171,Luis,Gain,4,Luis,8849.75,0,Gain
7601001393684,TopPharm Rathaus-Apotheke,5430,Wettingen,2168,Luis,Build,5,Luis,21367.26,1,Build
7601001721364,BENU La Chaux-de-Fonds Eplatures,2300,La Chaux-de-Fonds,2075,Florence,Maintain,4,Florence,5993.230000000001,0,Maintain
7601001351387,BENU Morat,3280,Murten,2089,Florence,Defend,4,Florence,23223.019999999997,1,Defend
7601001383852,TopPharm Apotheke & Drogerie Brentano Wildegg,5103,Wildegg,2172,Luis,Build,5,Luis,22576.43,1,Build
7601001411821,Apotheke im Freihof,8306,Brüttisellen,2211,Luis,Maintain,4,Luis,6020.539999999999,0,Maintain
7601001409392,Coop Vitality Apotheke Bubendorf,4416,Bubendorf,2156,Michaela,Maintain,4,Michaela,12276.820000000014,0,Maintain
7601001395527,TopPharm Römer-Apotheke,8404,Winterthur,2208,Luis,Build,5,Luis,13952.9,1,Build
7601001401020,APODRO Drogerie Bubikon,8608,Bubikon,2218,Luis,Observe,0,Luis,3330.7700000000004,0,Observe
7601001284098,Drogerie Seiz AG,6033,Buchrain,2181,Michaela,Maintain,4,Michaela,6030.160000000002,0,Maintain
7601001020788,Pharmacie Amavita Florissant,1206,Genève,2007,Florence,Build,4,Florence,17885.650000000023,1,Build
7601001727069,TopPharm Morgental Apotheke Drogerie & Parfümerie,8038,Zürich,2188,Luis,Build,5,Luis,23299.260000000002,1,Build
7601001368156,TopPharm Apotheke Höschgasse AG,8008,Zürich,2200,Luis,Build,5,Luis,13360.539999999999,1,Build
7601001375253,TopPharm Apotheke und Drogerie im Stedtli,3270,Aarberg,2132,Florence,Build,4,Florence,26630.700000000004,1,Build
7601001376717,TopPharm SchlossApotheke im Stedtli,3177,Laupen,2132,Florence,Build,4,Florence,8960.01,0,Build
7601001401198,Toggenburg Drogerie Ebnat-Kappel AG,9642,Ebnat-Kappel,2230,Sarina,Maintain,4,Sarina,3241.1099999999997,0,Maintain
7601001402188,Thur Drogerie Islikon,8546,Islikon,2221,Sarina,Observe,0,Sarina,2604.55,0,Observe
7601001393493,Thur Drogerie Bürglen,8575,Bürglen,2225,Sarina,Maintain,4,Sarina,4480.120000000001,0,Maintain
7601001395046,Drogerie Krämer AG,8180,Bülach,2206,Luis,Observe,0,Luis,2382.14,0,Observe
7601001059412,Pharmacie Amavita Gare Genève,1201,Genève,2001,Florence,Build,4,Florence,60770.330000000155,1,Build
7601001362246,Pharmacie Amavita Gland,1196,Gland,2028,Florence,Build,4,Florence,12785.37000000001,0,Build
7601001399624,Rhein-Apotheke Stein AG,4332,Stein,2175,Michaela,Build,4,Michaela,8978.529999999999,0,Build
7601001021020,Pharmacie-Parfumerie du Levant - Gare SA,1630,Bulle,2081,Eléonore,Maintain,4,Eléonore,0.0,0,Maintain
7601001406346,Pharmacie - Parfumerie du Levant - La Pâla SA,1630,Bulle,2081,Eléonore,Maintain,4,Eléonore,648.65,0,Maintain
7601001012783,Sun Store Bulle Migros,1630,Bulle,2081,Eléonore,Build,4,Eléonore,15292.89000000001,1,Build
7601001368064,Sun Store Bulle Coop,1630,Bulle,2081,Eléonore,Build,4,Eléonore,14012.080000000009,1,Build
7601001396197,Pharmacie Dubas Centre SA,1630,Bulle,2081,Eléonore,Build,4,Eléonore,5919.420000000001,0,Build
7601001396166,Müller Handels AG Schweiz,1630,Bulle,2081,Eléonore,Observe,0,Eléonore,0.0,0,Observe
7601001379831,pharmacieplus dr c. repond SA,1630,Bulle,2081,Eléonore,Build,4,Eléonore,6261.999999999999,0,Build
7601001357310,Pharmacie Amavita Jura,1217,Meyrin,2016,Florence,Build,4,Florence,8409.710000000003,0,Build
7601001012608,BENU Bulle St-Pierre,1630,Bulle,2081,Eléonore,Maintain,4,Eléonore,8168.759999999999,0,Maintain
7601001543904,BENU Bulle Gare,1630,Bulle,2081,Eléonore,Build,4,Eléonore,22345.750000000015,1,Build
7601001005150,Pharmacie-Droguerie-Parfumerie du Levant SA,1630,Bulle,2081,Eléonore,Maintain,4,Eléonore,12662.229999999998,0,Maintain
7601009113352,Droguerie Moënnat SA,1630,Bulle,2081,Eléonore,Observe,0,Eléonore,0.0,0,Observe
7601001027251,Tauben Apotheke Drogerie AG,8200,Schaffhausen,2220,Sarina,Defend,4,Sarina,11695.879999999997,0,Defend
7601001315198,BENU Neuchâtel,2000,Neuchâtel,2071,Florence,Maintain,4,Florence,8416.560000000005,0,Maintain
7601001365070,Drogerie Sommerhalder,5736,Burg,2163,Luis,Observe,0,Luis,0.0,0,Observe
7601001366954,Bahnhof Apotheke Zbinden AG,3400,Burgdorf,2129,Michaela,Build,4,Michaela,10732.309999999985,0,Build
7601001402454,Pharmacie Amavita Le Landeron,2525,Le Landeron,2077,Florence,Build,4,Florence,6145.640000000024,0,Build
7601001019621,Pedro-Drogerie Bräm,3400,Burgdorf,2129,Michaela,Maintain,4,Michaela,13925.47,1,Maintain
7601001399860,Apotheke Ryser AG,3400,Burgdorf,2129,Michaela,Build,4,Michaela,14697.730000000001,1,Build
7601001740372,Swiss Bio Pharma AG,9062,Lustmühle,2226,Sarina,Observe,0,Sarina,203.08,0,Observe
7601001393554,Sun Store Bussigny,1030,Bussigny-près-Lausanne,2032,Eléonore,Maintain,4,Eléonore,8558.120000000006,0,Maintain
7601001364837,Pharmacie Miserez S.A.,1030,Bussigny-près-Lausanne,2032,Eléonore,Build,4,Eléonore,14804.649999999996,1,Build
7601001405172,Pharmacie Saint-Germain SA,1030,Bussigny-près-Lausanne,2032,Eléonore,Observe,0,Eléonore,3360.370000000001,0,Observe
7601001406902,Farmacia Pegaso,6987,Caslano,2099,Alessia,Build,4,Alessia,1816.8399999999997,0,Build
7601001392120,Sun Store Locarno,6600,Locarno,2106,Alessia,Build,4,Alessia,9542.570000000009,0,Build
7601001380639,Sun Store Lugano Peri,6900,Lugano,2097,Alessia,Build,4,Alessia,10485.700000000003,0,Build
7601001394001,Farmacia Amavita Realini,6616,Losone,2104,Alessia,Defend,4,Alessia,21099.57000000001,1,Defend
7601001005839,Farmacia San Luca,6900,Lugano,2097,Alessia,Defend,4,Alessia,10926.199999999999,0,Defend
7601001403949,PharmaExpress,6900,Lugano,2097,Alessia,Defend,4,Alessia,24914.159999999985,1,Defend
7601001368538,BENU Nyon,1260,Nyon,2027,Florence,Maintain,4,Florence,4634.5599999999995,0,Maintain
7601001378070,BENU Orbe,1350,Orbe,2040,Florence,Maintain,4,Florence,3837.050000000002,0,Maintain
7601001372573,BENU Payerne,1530,Payerne,2042,Florence,Maintain,4,Florence,6157.000000000001,0,Maintain
7601001391536,BENU Porrentruy,2900,Porrentruy,2079,Florence,Maintain,4,Florence,2959.149999999999,0,Maintain
7601001371637,BENU Ste-Croix,1450,Ste-Croix,2038,Florence,Maintain,4,Florence,6830.770000000001,0,Maintain
7601001783591,BENU Vernier,1214,Vernier,2016,Florence,Build,4,Florence,14441.15000000001,1,Build
7601001361645,BENU Yverdon Bel-Air,1400,Yverdon-les-Bains,2039,Florence,Defend,4,Florence,11824.970000000003,0,Defend
7601001364547,BENU Yverdon Bloch,1400,Yverdon-les-Bains,2039,Florence,Maintain,4,Florence,7705.150000000001,0,Maintain
7601001374119,BENU Yverdon Sud,1400,Yverdon-les-Bains,2039,Florence,Defend,4,Florence,15994.990000000013,1,Defend
7601001017306,BENU Yverdon Valentin,1400,Yverdon-les-Bains,2039,Florence,Maintain,4,Florence,3985.4100000000008,0,Maintain
7601001399556,BENU Yvonand,1462,Yvonand,2041,Florence,Observe,0,Florence,4482.659999999999,0,Observe
7601001396005,Central-Apotheke,3186,Düdingen,2088,Florence,Observe,0,Florence,1881.3300000000004,0,Observe
7601001014848,Farmacia pharmacieplus malè,6500,Bellinzona,2109,Alessia,Defend,4,Alessia,6668.530000000001,0,Defend
7601001845527,Farmacia Contrada dei Patrizi - Moncucco,6900,Lugano,2097,Alessia,Gain,4,Alessia,2455.8499999999995,0,Gain
7601001551626,Farmacia Contrada dei Patrizi - Molino Nuovo,6900,Lugano,2097,Alessia,Gain,4,Alessia,3440.61,0,Gain
7601001731134,Farmacia Ticinese SA,6500,Bellinzona,2109,Alessia,Gain,4,Alessia,11969.120000000006,0,Gain
7601009413568,Farmacia Fiordaliso - Alpersico SA,6934,Bioggio,2100,Alessia,Gain,4,Alessia,964.3299999999999,0,Gain
7601001396319,Farmacia Celesia SA,6600,Locarno,2106,Alessia,Gain,4,Alessia,7988.3899999999985,0,Gain
7601001391581,Sun Store Lugano Beltramina,6900,Lugano,2097,Alessia,Gain,4,Alessia,7352.980000000004,0,Gain
7601001026667,Farmacia Cattaneo SA,6900,Lugano,2097,Alessia,Maintain,4,Alessia,4254.199999999999,0,Maintain
7601001370463,Coop Vitality Apotheke Biel Centre Bahnhof,2503,Biel/Bienne,2134,Florence,Defend,4,Florence,22426.959999999934,1,Defend
7601001021273,Farmacia Portone,6500,Bellinzona,2109,Alessia,Maintain,4,Alessia,7611.0599999999995,0,Maintain
7601001380516,Ma Pharmacie de Chalais SA,3966,Chalais,2062,Eléonore,Observe,0,Eléonore,2698.84,0,Observe
7601001235922,DROPA Drogerie Cham,6330,Cham,2184,Luis,Build,5,Luis,12567.239999999994,0,Build
7601001391574,Anklin Apotheke AG,6330,Cham,2184,Luis,Build,5,Luis,11913.8,0,Build
7601001230064,Pharmacie de Chamoson,1955,Chamoson,2059,Eléonore,Observe,0,Eléonore,491.11,0,Observe
